timer,hart,hart_rolling_mean
6041.6579772,507,512.666666667
6042.51276752,506,512.632183908
6043.36755784,507,512.643678161
6044.22234816,506,512.620689655
6045.07713848,505,512.574712644
6045.9319288,506,512.540229885
6046.78671911,508,512.528735632
6047.64150943,509,512.494252874
6048.49629975,507,512.367816092
6049.35109007,506,512.149425287
6050.20588039,506,511.770114943
6051.06067071,507,511.195402299
6051.91546103,505,510.390804598
6052.77025135,505,509.436781609
6053.62504167,506,508.356321839
6054.47983199,505,507.183908046
6055.33462231,505,505.977011494
6056.18941263,505,504.793103448
6057.04420295,506,503.67816092
6057.89899327,506,502.666666667
6058.75378359,507,501.804597701
6059.6085739,509,501.137931034
6060.46336422,511,500.666666667
6061.31815454,511,500.356321839
6062.17294486,511,500.24137931
6063.02773518,514,500.344827586
6063.8825255,514,500.586206897
6064.73731582,512,500.91954023
6065.59210614,512,501.379310345
6066.44689646,511,501.896551724
6067.30168678,511,502.459770115
6068.1564771,510,503.034482759
6069.01126742,509,503.620689655
6069.86605774,511,504.24137931
6070.72084806,514,504.896551724
6071.57563838,518,505.563218391
6072.4304287,529,506.32183908
6073.28521901,544,507.218390805
6074.14000933,563,508.275862069
6074.99479965,579,509.448275862
6075.84958997,594,510.747126437
6076.70438029,604,512.103448276
6077.55917061,612,513.494252874
6078.41396093,615,514.862068966
6079.26875125,613,516.172413793
6080.12354157,608,517.379310345
6080.97833189,598,518.413793103
6081.83312221,585,519.264367816
6082.68791253,570,519.91954023
6083.54270285,556,520.402298851
6084.39749317,538,520.643678161
6085.25228349,520,520.67816092
6086.1070738,505,520.540229885
6086.96186412,493,520.264367816
6087.81665444,482,519.862068966
6088.67144476,471,519.344827586
6089.52623508,464,518.770114943
6090.3810254,461,518.16091954
6091.23581572,458,517.551724138
6092.09060604,457,516.942528736
6092.94539636,459,516.402298851
6093.80018668,462,515.908045977
6094.654977,465,515.459770115
6095.50976732,468,515.068965517
6096.36455764,473,514.747126437
6097.21934796,478,514.494252874
6098.07413828,482,514.275862069
6098.9289286,486,514.103448276
6099.78371891,489,513.965517241
6100.63850923,494,513.885057471
6101.49329955,495,513.804597701
6102.34808987,497,513.735632184
6103.20288019,499,513.689655172
6104.05767051,501,513.643678161
6104.91246083,502,513.586206897
6105.76725115,504,513.540229885
6106.62204147,505,513.517241379
6107.47683179,508,513.517241379
6108.33162211,509,513.505747126
6109.18641243,509,513.494252874
6110.04120275,510,513.494252874
6110.89599307,510,513.494252874
6111.75078339,510,513.494252874
6112.6055737,510,513.505747126
6113.46036402,510,513.528735632
6114.31515434,508,513.528735632
6115.16994466,507,513.528735632
6116.02473498,506,513.517241379
6116.8795253,506,513.517241379
6117.73431562,506,513.505747126
6118.58910594,505,513.494252874
6119.44389626,504,513.482758621
6120.29868658,503,513.448275862
6121.1534769,503,513.390804598
6122.00826722,502,513.310344828
6122.86305754,502,513.252873563
6123.71784786,502,513.206896552
6124.57263818,502,513.16091954
6125.4274285,502,513.103448276
6126.28221881,503,513.08045977
6127.13700913,504,513.068965517
6127.99179945,504,513.045977011
6128.84658977,503,513.022988506
6129.70138009,505,513.022988506
6130.55617041,506,513.034482759
6131.41096073,505,513.022988506
6132.26575105,504,513.0
6133.12054137,505,512.977011494
6133.97533169,505,512.931034483
6134.83012201,504,512.850574713
6135.68491233,503,512.75862069
6136.53970265,505,512.689655172
6137.39449297,504,512.574712644
6138.24928329,503,512.448275862
6139.1040736,503,512.344827586
6139.95886392,504,512.252873563
6140.81365424,506,512.195402299
6141.66844456,506,512.137931034
6142.52323488,507,512.103448276
6143.3780252,509,512.103448276
6144.23281552,508,512.068965517
6145.08760584,508,512.0
6145.94239616,508,511.885057471
6146.79718648,509,511.655172414
6147.6519768,509,511.252873563
6148.50676712,507,510.609195402
6149.36155744,506,509.770114943
6150.21634776,507,508.770114943
6151.07113808,509,507.67816092
6151.9259284,507,506.471264368
6152.78071871,507,505.229885057
6153.63550903,509,504.034482759
6154.49029935,507,502.873563218
6155.34508967,506,501.816091954
6156.19987999,506,500.908045977
6157.05467031,506,500.172413793
6157.90946063,506,499.597701149
6158.76425095,504,499.206896552
6159.61904127,506,499.045977011
6160.47383159,508,499.08045977
6161.32862191,510,499.275862069
6162.18341223,508,499.574712644
6163.03820255,509,500.011494253
6163.89299287,511,500.551724138
6164.74778319,509,501.103448276
6165.6025735,509,501.689655172
6166.45736382,508,502.275862069
6167.31215414,509,502.850574713
6168.16694446,509,503.390804598
6169.02173478,508,503.885057471
6169.8765251,510,504.367816092
6170.73131542,512,504.816091954
6171.58610574,514,505.229885057
6172.44089606,516,505.620689655
6173.29568638,524,506.057471264
6174.1504767,537,506.609195402
6175.00526702,554,507.298850575
6175.86005734,569,508.149425287
6176.71484766,586,509.172413793
6177.56963798,598,510.310344828
6178.4244283,607,511.528735632
6179.27921861,611,512.781609195
6180.13400893,612,514.022988506
6180.98879925,610,515.229885057
6181.84358957,601,516.298850575
6182.69837989,589,517.218390805
6183.55317021,576,517.988505747
6184.40796053,559,518.551724138
6185.26275085,542,518.91954023
6186.11754117,527,519.114942529
6186.97233149,512,519.137931034
6187.82712181,499,519.011494253
6188.68191213,486,518.75862069
6189.53670245,476,518.402298851
6190.39149277,468,517.965517241
6191.24628309,465,517.494252874
6192.1010734,460,516.965517241
6192.95586372,459,516.436781609
6193.81065404,460,515.931034483
6194.66544436,459,515.425287356
6195.52023468,459,514.91954023
6196.375025,463,514.471264368
6197.22981532,468,514.08045977
6198.08460564,471,513.724137931
6198.93939596,475,513.413793103
6199.79418628,480,513.16091954
6200.6489766,485,512.954022989
6201.50376692,490,512.793103448
6202.35855724,494,512.67816092
6203.21334756,498,512.620689655
6204.06813788,501,512.574712644
6204.9229282,502,512.528735632
6205.77771851,505,512.528735632
6206.63250883,507,512.563218391
6207.48729915,509,512.609195402
6208.34208947,509,512.655172414
6209.19687979,510,512.724137931
6210.05167011,512,512.827586207
6210.90646043,512,512.908045977
6211.76125075,512,513.0
6212.61604107,512,513.103448276
6213.47083139,512,513.206896552
6214.32562171,512,513.298850575
6215.18041203,511,513.356321839
6216.03520235,510,513.402298851
6216.88999267,510,513.436781609
6217.74478299,509,513.436781609
6218.5995733,507,513.425287356
6219.45436362,507,513.413793103
6220.30915394,508,513.413793103
6221.16394426,510,513.425287356
6222.01873458,511,513.448275862
6222.8735249,514,513.528735632
6223.72831522,516,513.643678161
6224.58310554,519,513.781609195
6225.43789586,520,513.908045977
6226.29268618,523,514.091954023
6227.1474765,525,514.298850575
6228.00226682,525,514.482758621
6228.85705714,523,514.666666667
6229.71184746,522,514.850574713
6230.56663778,521,515.022988506
6231.4214281,518,515.16091954
6232.27621841,516,515.275862069
6233.13100873,515,515.402298851
6233.98579905,513,515.482758621
6234.84058937,510,515.505747126
6235.69537969,507,515.471264368
6236.55017001,504,515.425287356
6237.40496033,500,515.32183908
6238.25975065,495,515.137931034
6239.11454097,490,514.91954023
6239.96933129,487,514.666666667
6240.82412161,484,514.390804598
6241.67891193,481,514.068965517
6242.53370225,481,513.747126437
6243.38849257,481,513.436781609
6244.24328289,482,513.114942529
6245.0980732,482,512.770114943
6245.95286352,484,512.425287356
6246.80765384,488,512.103448276
6247.66244416,493,511.747126437
6248.51723448,495,511.264367816
6249.3720248,498,510.620689655
6250.22681512,503,509.862068966
6251.08160544,506,508.942528736
6251.93639576,508,507.908045977
6252.79118608,510,506.793103448
6253.6459764,513,505.666666667
6254.50076672,516,504.563218391
6255.35555704,518,503.505747126
6256.21034736,521,502.586206897
6257.06513768,522,501.816091954
6257.919928,524,501.218390805
6258.77471831,524,500.816091954
6259.62950863,523,500.597701149
6260.48429895,524,500.563218391
6261.33908927,523,500.689655172
6262.19387959,521,500.942528736
6263.04866991,520,501.333333333
6263.90346023,519,501.827586207
6264.75825055,516,502.379310345
6265.61304087,514,502.942528736
6266.46783119,512,503.540229885
6267.32262151,510,504.126436782
6268.17741183,509,504.689655172
6269.03220215,508,505.252873563
6269.88699247,507,505.804597701
6270.74178279,507,506.310344828
6271.5965731,506,506.747126437
6272.45136342,504,507.126436782
6273.30615374,505,507.471264368
6274.16094406,505,507.75862069
6275.01573438,506,508.0
6275.8705247,508,508.206896552
6276.72531502,516,508.459770115
6277.58010534,529,508.816091954
6278.43489566,543,509.298850575
6279.28968598,561,509.977011494
6280.1444763,577,510.804597701
6280.99926662,589,511.747126437
6281.85405694,595,512.735632184
6282.70884726,600,513.781609195
6283.56363758,601,514.827586207
6284.4184279,595,515.781609195
6285.27321821,586,516.632183908
6286.12800853,575,517.356321839
6286.98279885,561,517.91954023
6287.83758917,544,518.287356322
6288.69237949,528,518.471264368
6289.54716981,514,518.505747126
6290.40196013,501,518.402298851
6291.25675045,489,518.16091954
6292.11154077,479,517.816091954
6292.96633109,472,517.413793103
6293.82112141,467,516.954022989
6294.67591173,464,516.448275862
6295.53070205,462,515.896551724
6296.38549237,464,515.356321839
6297.24028269,467,514.816091954
6298.095073,470,514.287356322
6298.94986332,472,513.747126437
6299.80465364,479,513.275862069
6300.65944396,484,512.827586207
6301.51423428,488,512.402298851
6302.3690246,493,512.034482759
6303.22381492,499,511.75862069
6304.07860524,503,511.540229885
6304.93339556,506,511.367816092
6305.78818588,509,511.264367816
6306.6429762,512,511.218390805
6307.49776652,515,511.218390805
6308.35255684,516,511.252873563
6309.20734716,516,511.32183908
6310.06213748,517,511.436781609
6310.9169278,517,511.586206897
6311.77171811,517,511.781609195
6312.62650843,518,512.045977011
6313.48129875,518,512.367816092
6314.33608907,519,512.735632184
6315.19087939,518,513.126436782
6316.04566971,519,513.563218391
6316.90046003,519,514.0
6317.75525035,519,514.436781609
6318.61004067,518,514.850574713
6319.46483099,516,515.24137931
6320.31962131,516,515.609195402
6321.17441163,514,515.908045977
6322.02920195,512,516.126436782
6322.88399227,510,516.298850575
6323.73878259,509,516.425287356
6324.5935729,507,516.471264368
6325.44836322,505,516.459770115
6326.30315354,505,516.425287356
6327.15794386,505,516.367816092
6328.01273418,505,516.275862069
6328.8675245,505,516.149425287
6329.72231482,504,515.988505747
6330.57710514,505,515.804597701
6331.43189546,505,515.609195402
6332.28668578,504,515.379310345
6333.1414761,503,515.137931034
6333.99626642,503,514.908045977
6334.85105674,502,514.655172414
6335.70584706,502,514.413793103
6336.56063738,502,514.195402299
6337.4154277,501,513.977011494
6338.27021801,502,513.781609195
6339.12500833,501,513.609195402
6339.97979865,502,513.471264368
6340.83458897,504,513.379310345
6341.68937929,504,513.310344828
6342.54416961,505,513.264367816
6343.39895993,507,513.252873563
6344.25375025,508,513.264367816
6345.10854057,509,513.287356322
6345.96333089,511,513.344827586
6346.81812121,512,513.436781609
6347.67291153,512,513.517241379
6348.52770185,512,513.597701149
6349.38249217,510,513.643678161
6350.23728249,511,513.67816092
6351.0920728,512,513.632183908
6351.94686312,512,513.436781609
6352.80165344,512,513.08045977
6353.65644376,514,512.540229885
6354.51123408,514,511.816091954
6355.3660244,515,510.965517241
6356.22081472,514,510.034482759
6357.07560504,516,509.068965517
6357.93039536,515,508.08045977
6358.78518568,513,507.137931034
6359.639976,513,506.298850575
6360.49476632,513,505.586206897
6361.34955664,513,505.034482759
6362.20434696,512,504.666666667
6363.05913728,512,504.482758621
6363.9139276,513,504.471264368
6364.76871791,514,504.620689655
6365.62350823,515,504.91954023
6366.47829855,516,505.344827586
6367.33308887,519,505.885057471
6368.18787919,520,506.494252874
6369.04266951,520,507.137931034
6369.89745983,520,507.804597701
6370.75225015,521,508.459770115
6371.60704047,520,509.068965517
6372.46183079,520,509.643678161
6373.31662111,520,510.195402299
6374.17141143,518,510.643678161
6375.02620175,516,511.011494253
6375.88099207,515,511.32183908
6376.73578239,514,511.563218391
6377.5905727,515,511.747126437
6378.44536302,515,511.885057471
6379.30015334,520,512.045977011
6380.15494366,531,512.298850575
6381.00973398,544,512.666666667
6381.8645243,557,513.149425287
6382.71931462,568,513.747126437
6383.57410494,576,514.436781609
6384.42889526,583,515.195402299
6385.28368558,585,515.977011494
6386.1384759,584,516.747126437
6386.99326622,581,517.471264368
6387.84805654,574,518.114942529
6388.70284686,564,518.632183908
6389.55763718,551,519.011494253
6390.4124275,539,519.24137931
6391.26721781,525,519.310344828
6392.12200813,511,519.218390805
6392.97679845,499,519.0
6393.83158877,489,518.689655172
6394.68637909,479,518.264367816
6395.54116941,471,517.770114943
6396.39595973,464,517.218390805
6397.25075005,462,516.666666667
6398.10554037,459,516.091954023
6398.96033069,456,515.505747126
6399.81512101,458,514.965517241
6400.66991133,460,514.448275862
6401.52470165,463,513.965517241
6402.37949197,465,513.505747126
6403.23428229,471,513.114942529
6404.0890726,476,512.793103448
6404.94386292,481,512.517241379
6405.79865324,486,512.298850575
6406.65344356,494,512.183908046
6407.50823388,501,512.16091954
6408.3630242,505,512.183908046
6409.21781452,509,512.264367816
6410.07260484,515,512.413793103
6410.92739516,520,512.620689655
6411.78218548,523,512.873563218
6412.6369758,529,513.183908046
6413.49176612,534,513.563218391
6414.34655644,540,514.0
6415.20134676,542,514.436781609
6416.05613708,544,514.896551724
6416.9109274,547,515.379310345
6417.76571771,550,515.873563218
6418.62050803,551,516.367816092
6419.47529835,553,516.873563218
6420.33008867,556,517.390804598
6421.18487899,558,517.91954023
6422.03966931,561,518.482758621
6422.89445963,562,519.057471264
6423.74924995,563,519.666666667
6424.60404027,563,520.264367816
6425.45883059,560,520.816091954
6426.31362091,558,521.344827586
6427.16841123,553,521.816091954
6428.02320155,549,522.218390805
6428.87799187,543,522.551724138
6429.73278219,539,522.827586207
6430.5875725,536,523.08045977
6431.44236282,531,523.252873563
6432.29715314,527,523.390804598
6433.15194346,527,523.551724138
6434.00673378,525,523.689655172
6434.8615241,524,523.816091954
6435.71631442,522,523.91954023
6436.57110474,522,524.034482759
6437.42589506,522,524.149425287
6438.28068538,522,524.252873563
6439.1354757,521,524.333333333
6439.99026602,522,524.413793103
6440.84505634,523,524.494252874
6441.69984666,525,524.563218391
6442.55463698,526,524.632183908
6443.4094273,531,524.75862069
6444.26421761,534,524.91954023
6445.11900793,538,525.114942529
6445.97379825,539,525.333333333
6446.82858857,543,525.597701149
6447.68337889,545,525.885057471
6448.53816921,544,526.183908046
6449.39295953,544,526.505747126
6450.24774985,542,526.816091954
6451.10254017,538,527.091954023
6451.95733049,532,527.287356322
6452.81212081,525,527.402298851
6453.66691113,517,527.367816092
6454.52170145,511,527.137931034
6455.37649177,500,526.632183908
6456.23128209,489,525.850574713
6457.0860724,479,524.827586207
6457.94086272,466,523.563218391
6458.79565304,454,522.08045977
6459.65044336,444,520.459770115
6460.50523368,435,518.747126437
6461.360024,428,516.988505747
6462.21481432,422,515.24137931
6463.06960464,419,513.574712644
6463.92439496,418,512.045977011
6464.77918528,417,510.643678161
6465.6339756,416,509.390804598
6466.48876592,418,508.32183908
6467.34355624,422,507.436781609
6468.19834656,426,506.712643678
6469.05313688,429,506.137931034
6469.9079272,435,505.724137931
6470.76271751,441,505.459770115
6471.61750783,449,505.310344828
6472.47229815,459,505.310344828
6473.32708847,472,505.494252874
6474.18187879,491,505.873563218
6475.03666911,511,506.459770115
6475.89145943,535,507.287356322
6476.74624975,557,508.344827586
6477.60104007,579,509.586206897
6478.45583039,594,510.942528736
6479.31062071,606,512.379310345
6480.16541103,613,513.83908046
6481.02020135,617,515.252873563
6481.87499167,614,516.551724138
6482.72978199,607,517.724137931
6483.5845723,598,518.747126437
6484.43936262,585,519.551724138
6485.29415294,568,520.103448276
6486.14894326,551,520.425287356
6487.00373358,534,520.482758621
6487.8585239,517,520.287356322
6488.71331422,499,519.816091954
6489.56810454,485,519.16091954
6490.42289486,474,518.356321839
6491.27768518,465,517.413793103
6492.1324755,457,516.344827586
6492.98726582,452,515.206896552
6493.84205614,450,514.022988506
6494.69684646,449,512.793103448
6495.55163678,447,511.517241379
6496.4064271,449,510.229885057
6497.26121741,452,508.965517241
6498.11600773,456,507.735632184
6498.97079805,460,506.551724138
6499.82558837,467,505.482758621
6500.68037869,474,504.517241379
6501.53516901,482,503.701149425
6502.38995933,489,503.011494253
6503.24474965,497,502.482758621
6504.09953997,505,502.091954023
6504.95433029,513,501.827586207
6505.80912061,518,501.67816092
6506.66391093,524,501.643678161
6507.51870125,529,501.666666667
6508.37349157,531,501.735632184
6509.22828189,534,501.850574713
6510.0830722,537,502.022988506
6510.93786252,538,502.206896552
6511.79265284,539,502.402298851
6512.64744316,539,502.597701149
6513.50223348,539,502.804597701
6514.3570238,539,503.0
6515.21181412,537,503.16091954
6516.06660444,535,503.275862069
6516.92139476,532,503.344827586
6517.77618508,530,503.333333333
6518.6309754,526,503.24137931
6519.48576572,523,503.068965517
6520.34055604,520,502.850574713
6521.19534636,516,502.540229885
6522.05013668,509,502.126436782
6522.904927,504,501.666666667
6523.75971731,499,501.149425287
6524.61450763,494,500.597701149
6525.46929795,489,500.034482759
6526.32408827,483,499.471264368
6527.17887859,481,498.965517241
6528.03366891,479,498.528735632
6528.88845923,478,498.149425287
6529.74324955,477,497.885057471
6530.59803987,478,497.75862069
6531.45283019,479,497.75862069
6532.30762051,477,497.885057471
6533.16241083,478,498.16091954
6534.01720115,480,498.574712644
6534.87199147,481,499.103448276
6535.72678179,481,499.712643678
6536.5815721,484,500.425287356
6537.43636242,486,501.195402299
6538.29115274,487,501.988505747
6539.14594306,488,502.804597701
6540.00073338,491,503.666666667
6540.8555237,494,504.540229885
6541.71031402,496,505.390804598
6542.56510434,497,506.206896552
6543.41989466,499,507.011494253
6544.27468498,501,507.770114943
6545.1294753,502,508.471264368
6545.98426562,503,509.091954023
6546.83905594,505,509.620689655
6547.69384626,507,510.022988506
6548.54863658,507,510.206896552
6549.4034269,507,510.16091954
6550.25821721,509,509.862068966
6551.11300753,510,509.32183908
6551.96779785,512,508.551724138
6552.82258817,513,507.620689655
6553.67737849,516,506.586206897
6554.53216881,518,505.494252874
6555.38695913,518,504.356321839
6556.24174945,520,503.275862069
6557.09653977,522,502.298850575
6557.95133009,523,501.436781609
6558.80612041,521,500.701149425
6559.66091073,520,500.149425287
6560.51570105,521,499.804597701
6561.37049137,519,499.632183908
6562.22528169,519,499.655172414
6563.080072,518,499.873563218
6563.93486232,517,500.24137931
6564.78965264,514,500.701149425
6565.64444296,510,501.218390805
6566.49923328,508,501.804597701
6567.3540236,507,502.436781609
6568.20881392,504,503.057471264
6569.06360424,500,503.643678161
6569.91839456,498,504.229885057
6570.77318488,498,504.793103448
6571.6279752,497,505.310344828
6572.48276552,494,505.747126437
6573.33755584,496,506.16091954
6574.19234616,498,506.517241379
6575.04713648,501,506.827586207
6575.9019268,506,507.103448276
6576.75671711,515,507.402298851
6577.61150743,532,507.804597701
6578.46629775,551,508.333333333
6579.32108807,571,509.0
6580.17587839,590,509.827586207
6581.03066871,606,510.770114943
6581.88545903,617,511.781609195
6582.74024935,625,512.862068966
6583.59503967,629,513.954022989
6584.44982999,629,515.011494253
6585.30462031,622,515.977011494
6586.15941063,613,516.827586207
6587.01420095,602,517.551724138
6587.86899127,588,518.114942529
6588.72378159,572,518.494252874
6589.5785719,555,518.701149425
6590.43336222,538,518.735632184
6591.28815254,521,518.609195402
6592.14294286,503,518.298850575
6592.99773318,489,517.873563218
6593.8525235,477,517.344827586
6594.70731382,469,516.75862069
6595.56210414,460,516.114942529
6596.41689446,456,515.505747126
6597.27168478,454,514.931034483
6598.1264751,453,514.402298851
6598.98126542,452,513.91954023
6599.83605574,454,513.517241379
6600.69084606,458,513.229885057
6601.54563638,461,513.0
6602.4004267,463,512.816091954
6603.25521701,467,512.689655172
6604.11000733,472,512.632183908
6604.96479765,476,512.609195402
6605.81958797,479,512.609195402
6606.67437829,483,512.67816092
6607.52916861,488,512.793103448
6608.38395893,491,512.91954023
6609.23874925,495,513.08045977
6610.09353957,499,513.287356322
6610.94832989,504,513.517241379
6611.80312021,507,513.75862069
6612.65791053,510,514.022988506
6613.51270085,515,514.333333333
6614.36749117,519,514.655172414
6615.22228149,520,514.954022989
6616.0770718,520,515.229885057
6616.93186212,522,515.517241379
6617.78665244,522,515.781609195
6618.64144276,520,516.0
6619.49623308,519,516.195402299
6620.3510234,520,516.390804598
6621.20581372,519,516.551724138
6622.06060404,516,516.655172414
6622.91539436,515,516.747126437
6623.77018468,516,516.850574713
6624.624975,517,516.942528736
6625.47976532,515,517.0
6626.33455564,513,517.011494253
6627.18934596,513,517.011494253
6628.04413628,513,516.977011494
6628.8989266,510,516.885057471
6629.75371691,510,516.793103448
6630.60850723,509,516.666666667
6631.46329755,509,516.517241379
6632.31808787,507,516.333333333
6633.17287819,506,516.16091954
6634.02766851,507,516.011494253
6634.88245883,507,515.850574713
6635.73724915,506,515.701149425
6636.59203947,505,515.540229885
6637.44682979,506,515.402298851
6638.30162011,505,515.264367816
6639.15641043,504,515.149425287
6640.01120075,505,515.091954023
6640.86599107,506,515.068965517
6641.72078139,504,515.034482759
6642.5755717,504,515.034482759
6643.43036202,505,515.091954023
6644.28515234,505,515.172413793
6645.13994266,504,515.24137931
6645.99473298,505,515.333333333
6646.8495233,505,515.459770115
6647.70431362,507,515.586206897
6648.55910394,507,515.689655172
6649.41389426,508,515.770114943
6650.26868458,509,515.804597701
6651.1234749,512,515.770114943
6651.97826522,511,515.528735632
6652.83305554,510,515.057471264
6653.68784586,511,514.367816092
6654.54263618,512,513.471264368
6655.3974265,511,512.379310345
6656.25221681,511,511.16091954
6657.10700713,511,509.850574713
6657.96179745,511,508.494252874
6658.81658777,509,507.114942529
6659.67137809,509,505.816091954
6660.52616841,510,504.632183908
6661.38095873,508,503.551724138
6662.23574905,507,502.620689655
6663.09053937,507,501.873563218
6663.94532969,508,501.333333333
6664.80012001,508,500.988505747
6665.65491033,506,500.816091954
6666.50970065,506,500.850574713
6667.36449097,506,501.045977011
6668.21928129,504,501.356321839
6669.0740716,503,501.747126437
6669.92886192,504,502.252873563
6670.78365224,504,502.804597701
6671.63844256,503,503.367816092
6672.49323288,503,503.942528736
6673.3480232,504,504.540229885
6674.20281352,504,505.114942529
6675.05760384,504,505.643678161
6675.91239416,504,506.137931034
6676.76718448,505,506.620689655
6677.6219748,506,507.068965517
6678.47676512,505,507.448275862
6679.33155544,505,507.781609195
6680.18634576,507,508.103448276
6681.04113608,511,508.425287356
6681.8959264,515,508.735632184
6682.75071671,524,509.114942529
6683.60550703,539,509.620689655
6684.46029735,557,510.287356322
6685.31508767,571,511.057471264
6686.16987799,584,511.942528736
6687.02466831,594,512.908045977
6687.87945863,602,513.908045977
6688.73424895,604,514.885057471
6689.58903927,601,515.816091954
6690.44382959,597,516.701149425
6691.29861991,588,517.459770115
6692.15341023,576,518.08045977
6693.00820055,563,518.574712644
6693.86299087,549,518.91954023
6694.71778119,535,519.091954023
6695.5725715,520,519.103448276
6696.42736182,505,518.977011494
6697.28215214,494,518.735632184
6698.13694246,485,518.379310345
6698.99173278,475,517.896551724
6699.8465231,469,517.367816092
6700.70131342,466,516.827586207
6701.55610374,463,516.252873563
6702.41089406,461,515.655172414
6703.26568438,462,515.103448276
6704.1204747,465,514.586206897
6704.97526502,468,514.114942529
6705.83005534,470,513.666666667
6706.68484566,473,513.275862069
6707.53963598,477,512.942528736
6708.3944263,481,512.643678161
6709.24921661,484,512.379310345
6710.10400693,488,512.172413793
6710.95879725,491,512.011494253
6711.81358757,494,511.873563218
6712.66837789,498,511.793103448
6713.52316821,500,511.747126437
6714.37795853,503,511.724137931
6715.23274885,506,511.724137931
6716.08753917,507,511.75862069
6716.94232949,509,511.816091954
6717.79711981,512,511.896551724
6718.65191013,511,511.965517241
6719.50670045,512,512.057471264
6720.36149077,512,512.137931034
6721.21628109,512,512.218390805
6722.0710714,510,512.252873563
6722.92586172,510,512.287356322
6723.78065204,510,512.310344828
6724.63544236,510,512.32183908
6725.49023268,509,512.287356322
6726.345023,508,512.252873563
6727.19981332,506,512.206896552
6728.05460364,506,512.149425287
6728.90939396,504,512.057471264
6729.76418428,505,511.988505747
6730.6189746,505,511.91954023
6731.47376492,505,511.850574713
6732.32855524,503,511.75862069
6733.18334556,504,511.701149425
6734.03813588,506,511.666666667
6734.8929262,507,511.632183908
6735.74771651,507,511.620689655
6736.60250683,507,511.620689655
6737.45729715,509,511.643678161
6738.31208747,508,511.643678161
6739.16687779,508,511.643678161
6740.02166811,510,511.689655172
6740.87645843,510,511.735632184
6741.73124875,509,511.770114943
6742.58603907,509,511.827586207
6743.44082939,509,511.896551724
6744.29561971,509,511.954022989
6745.15041003,508,512.0
6746.00520035,508,512.057471264
6746.85999067,511,512.149425287
6747.71478099,511,512.229885057
6748.5695713,512,512.32183908
6749.42436162,510,512.390804598
6750.27915194,511,512.471264368
6751.13394226,512,512.551724138
6751.98873258,511,512.609195402
6752.8435229,511,512.67816092
6753.69831322,512,512.75862069
6754.55310354,511,512.804597701
6755.40789386,510,512.793103448
6756.26268418,510,512.735632184
6757.1174745,511,512.586206897
6757.97226482,510,512.252873563
6758.82705514,509,511.701149425
6759.68184546,510,511.0
6760.53663578,511,510.16091954
6761.3914261,511,509.206896552
6762.24621641,510,508.149425287
6763.10100673,510,507.068965517
6763.95579705,511,506.034482759
6764.81058737,512,505.057471264
6765.66537769,511,504.172413793
6766.52016801,511,503.425287356
6767.37495833,512,502.83908046
6768.22974865,511,502.402298851
6769.08453897,511,502.126436782
6769.93932929,510,502.011494253
6770.79411961,511,502.08045977
6771.64890993,511,502.275862069
6772.50370025,509,502.551724138
6773.35849057,511,502.965517241
6774.21328089,511,503.448275862
6775.0680712,512,503.977011494
6775.92286152,511,504.528735632
6776.77765184,510,505.091954023
6777.63244216,509,505.632183908
6778.48723248,508,506.126436782
6779.3420228,509,506.597701149
6780.19681312,510,507.057471264
6781.05160344,514,507.528735632
6781.90639376,520,508.022988506
6782.76118408,528,508.563218391
6783.6159744,542,509.229885057
6784.47076472,557,510.022988506
6785.32555504,570,510.931034483
6786.18034536,580,511.91954023
6787.03513568,587,512.942528736
6787.889926,591,513.988505747
6788.74471631,591,515.0
6789.59950663,587,515.931034483
6790.45429695,581,516.781609195
6791.30908727,571,517.494252874
6792.16387759,558,518.022988506
6793.01866791,546,518.425287356
6793.87345823,534,518.67816092
6794.72824855,522,518.793103448
6795.58303887,510,518.770114943
6796.43782919,500,518.655172414
6797.29261951,492,518.448275862
6798.14740983,484,518.149425287
6799.00220015,476,517.75862069
6799.85699047,472,517.333333333
6800.71178079,469,516.885057471
6801.5665711,466,516.425287356
6802.42136142,464,515.942528736
6803.27615174,465,515.494252874
6804.13094206,467,515.057471264
6804.98573238,470,514.655172414
6805.8405227,470,514.252873563
6806.69531302,472,513.896551724
6807.55010334,477,513.586206897
6808.40489366,479,513.275862069
6809.25968398,483,513.0
6810.1144743,487,512.770114943
6810.96926462,492,512.597701149
6811.82405494,496,512.448275862
6812.67884526,498,512.333333333
6813.53363558,503,512.275862069
6814.3884259,507,512.24137931
6815.24321621,509,512.229885057
6816.09800653,510,512.24137931
6816.95279685,512,512.275862069
6817.80758717,513,512.32183908
6818.66237749,512,512.356321839
6819.51716781,512,512.402298851
6820.37195813,514,512.471264368
6821.22674845,513,512.494252874
6822.08153877,511,512.494252874
6822.93632909,509,512.459770115
6823.79111941,508,512.436781609
6824.64590973,507,512.390804598
6825.50070005,506,512.32183908
6826.35549037,505,512.252873563
6827.21028069,505,512.183908046
6828.065071,505,512.103448276
6828.91986132,504,512.022988506
6829.77465164,503,511.942528736
6830.62944196,504,511.873563218
6831.48423228,505,511.804597701
6832.3390226,503,511.724137931
6833.19381292,504,511.666666667
6834.04860324,505,511.609195402
6834.90339356,506,511.551724138
6835.75818388,506,511.494252874
6836.6129742,506,511.448275862
6837.46776452,507,511.413793103
6838.32255484,507,511.367816092
6839.17734516,506,511.298850575
6840.03213548,506,511.24137931
